customer_id,name,age,gender,location,loyalty_status
14762,Customer_4762,37,Male,New York,Loyal
14763,Customer_4763,57,Female,Chicago,Regular
14764,Customer_4764,39,Male,Miami,New
14765,Customer_4765,29,Female,Houston,New
14766,Customer_4766,42,Male,New York,Loyal
14767,Customer_4767,56,Female,Miami,New
14768,Customer_4768,54,Male,Chicago,Loyal
14769,Customer_4769,31,Male,New York,Loyal
14770,Customer_4770,18,Male,New York,New
14771,Customer_4771,34,Female,New York,New
14772,Customer_4772,62,Male,Miami,Regular
14773,Customer_4773,44,Female,Houston,Loyal
14774,Customer_4774,60,Female,Los Angeles,Regular
14775,Customer_4775,50,Male,Chicago,Regular
14776,Customer_4776,42,Male,Los Angeles,Loyal
14777,Customer_4777,21,Male,Miami,Loyal
14778,Customer_4778,54,Female,Houston,Loyal
14779,Customer_4779,29,Male,Los Angeles,Regular
14780,Customer_4780,27,Male,Los Angeles,Loyal
14781,Customer_4781,20,Male,Houston,Regular
14782,Customer_4782,39,Male,Houston,Regular
14783,Customer_4783,59,Female,Los Angeles,Loyal
14784,Customer_4784,24,Female,Los Angeles,Loyal
14785,Customer_4785,37,Male,Los Angeles,Regular
14786,Customer_4786,18,Female,Houston,Loyal
14787,Customer_4787,26,Female,New York,Regular
14788,Customer_4788,35,Male,Houston,Loyal
14789,Customer_4789,63,Male,Miami,Regular
14790,Customer_4790,28,Male,Miami,Regular
14791,Customer_4791,26,Male,Miami,New
14792,Customer_4792,44,Male,Chicago,Loyal
14793,Customer_4793,24,Female,Houston,Loyal
14794,Customer_4794,39,Female,Los Angeles,New
14795,Customer_4795,35,Female,Houston,New
14796,Customer_4796,65,Male,New York,Loyal
14797,Customer_4797,46,Female,Los Angeles,Loyal
14798,Customer_4798,40,Female,New York,New
14799,Customer_4799,47,Male,Chicago,New
14800,Customer_4800,33,Female,Houston,Regular
14801,Customer_4801,30,Male,Los Angeles,Loyal
14802,Customer_4802,55,Male,Houston,New
14803,Customer_4803,55,Female,Houston,Loyal
14804,Customer_4804,33,Male,Miami,Loyal
14805,Customer_4805,26,Male,Miami,Loyal
14806,Customer_4806,40,Male,Houston,Regular
14807,Customer_4807,53,Female,Los Angeles,New
14808,Customer_4808,45,Female,Chicago,Regular
14809,Customer_4809,39,Male,New York,Loyal
14810,Customer_4810,36,Female,Houston,Loyal
14811,Customer_4811,44,Female,Houston,Loyal
14812,Customer_4812,61,Male,New York,Loyal
14813,Customer_4813,18,Male,New York,Regular
14814,Customer_4814,25,Female,Houston,New
14815,Customer_4815,46,Male,Chicago,New
14816,Customer_4816,23,Female,Miami,Regular
14817,Customer_4817,35,Male,Los Angeles,New
14818,Customer_4818,19,Male,Houston,Regular
14819,Customer_4819,46,Female,New York,Regular
14820,Customer_4820,64,Male,Los Angeles,Regular
14821,Customer_4821,28,Female,New York,New
14822,Customer_4822,61,Male,Houston,Regular
14823,Customer_4823,61,Male,Los Angeles,New
14824,Customer_4824,27,Female,Los Angeles,Loyal
14825,Customer_4825,20,Male,Miami,Loyal
14826,Customer_4826,41,Male,Los Angeles,Loyal
14827,Customer_4827,40,Male,Chicago,New
14828,Customer_4828,53,Female,Houston,Loyal
14829,Customer_4829,41,Male,Miami,New
14830,Customer_4830,44,Male,Los Angeles,Loyal
14831,Customer_4831,44,Male,Houston,New
14832,Customer_4832,47,Male,New York,New
14833,Customer_4833,36,Female,Los Angeles,Loyal
14834,Customer_4834,61,Female,Houston,Regular
14835,Customer_4835,39,Female,Chicago,Regular
14836,Customer_4836,40,Female,Miami,Loyal
14837,Customer_4837,26,Male,Los Angeles,New
14838,Customer_4838,63,Female,Los Angeles,Loyal
14839,Customer_4839,35,Male,Los Angeles,Regular
14840,Customer_4840,47,Male,Houston,Loyal
14841,Customer_4841,44,Female,Houston,Loyal
14842,Customer_4842,37,Female,Los Angeles,Loyal
14843,Customer_4843,21,Male,New York,Regular
14844,Customer_4844,30,Female,Chicago,Regular
14845,Customer_4845,61,Male,Chicago,New
14846,Customer_4846,51,Female,New York,New
14847,Customer_4847,20,Female,Miami,Regular
14848,Customer_4848,65,Male,Miami,Loyal
14849,Customer_4849,64,Female,Los Angeles,New
14850,Customer_4850,34,Female,Los Angeles,Loyal
14851,Customer_4851,37,Male,Houston,Regular
14852,Customer_4852,19,Female,Miami,Regular
14853,Customer_4853,51,Female,Miami,New
14854,Customer_4854,55,Female,Chicago,Regular
14855,Customer_4855,54,Male,Chicago,Loyal
14856,Customer_4856,21,Male,Los Angeles,Regular
14857,Customer_4857,52,Female,Chicago,Loyal
14858,Customer_4858,61,Female,Chicago,Loyal
14859,Customer_4859,63,Male,Los Angeles,Loyal
14860,Customer_4860,48,Female,Chicago,New
14861,Customer_4861,25,Female,Los Angeles,Loyal
14862,Customer_4862,57,Male,New York,Regular
14863,Customer_4863,22,Female,New York,New
14864,Customer_4864,42,Female,Chicago,New
14865,Customer_4865,51,Female,Miami,New
14866,Customer_4866,19,Female,Chicago,Regular
14867,Customer_4867,43,Female,New York,New
14868,Customer_4868,58,Male,Houston,Loyal
14869,Customer_4869,42,Male,Houston,Regular
14870,Customer_4870,52,Female,Los Angeles,Loyal
14871,Customer_4871,57,Female,New York,New
14872,Customer_4872,55,Male,Houston,Loyal
14873,Customer_4873,57,Female,Los Angeles,Regular
14874,Customer_4874,40,Male,New York,New
14875,Customer_4875,54,Male,Chicago,Loyal
14876,Customer_4876,60,Male,New York,Regular
14877,Customer_4877,48,Female,Chicago,New
14878,Customer_4878,18,Female,Chicago,Loyal
14879,Customer_4879,51,Male,Los Angeles,New
14880,Customer_4880,25,Male,Miami,Loyal
14881,Customer_4881,54,Male,Houston,Regular
14882,Customer_4882,22,Male,New York,New
14883,Customer_4883,46,Female,New York,Loyal
14884,Customer_4884,35,Female,Houston,New
14885,Customer_4885,48,Male,Chicago,New
14886,Customer_4886,65,Male,Los Angeles,Loyal
14887,Customer_4887,29,Male,Los Angeles,Regular
14888,Customer_4888,32,Female,Chicago,Loyal
14889,Customer_4889,44,Female,Miami,Regular
14890,Customer_4890,45,Female,New York,Loyal
14891,Customer_4891,33,Male,Miami,Loyal
14892,Customer_4892,31,Male,Chicago,Loyal
14893,Customer_4893,59,Female,Houston,New
14894,Customer_4894,40,Male,Chicago,New
14895,Customer_4895,57,Male,Chicago,Loyal
14896,Customer_4896,33,Female,Chicago,New
14897,Customer_4897,55,Male,New York,New
14898,Customer_4898,33,Male,Chicago,Regular
14899,Customer_4899,57,Female,Miami,Loyal
14900,Customer_4900,56,Male,Chicago,Loyal
14901,Customer_4901,34,Male,Chicago,Loyal
14902,Customer_4902,22,Male,New York,New
14903,Customer_4903,46,Male,Miami,Regular
14904,Customer_4904,29,Female,Miami,Loyal
14905,Customer_4905,40,Female,Chicago,New
14906,Customer_4906,30,Male,Houston,Regular
14907,Customer_4907,30,Female,Miami,Loyal
14908,Customer_4908,53,Female,New York,Regular
14909,Customer_4909,33,Female,Los Angeles,Regular
14910,Customer_4910,53,Male,Houston,New
14911,Customer_4911,30,Male,Los Angeles,Regular
14912,Customer_4912,36,Female,Los Angeles,Loyal
14913,Customer_4913,43,Male,Houston,New
14914,Customer_4914,55,Male,Los Angeles,Regular
14915,Customer_4915,61,Male,New York,Regular
14916,Customer_4916,48,Female,Miami,Loyal
14917,Customer_4917,44,Male,Houston,New
14918,Customer_4918,37,Female,Los Angeles,Regular
14919,Customer_4919,56,Male,Chicago,Regular
14920,Customer_4920,25,Female,Chicago,New
14921,Customer_4921,33,Female,New York,New
14922,Customer_4922,50,Male,New York,Loyal
14923,Customer_4923,60,Female,Los Angeles,Regular
14924,Customer_4924,24,Male,Miami,Loyal
14925,Customer_4925,51,Male,Chicago,Loyal
14926,Customer_4926,39,Female,Los Angeles,New
14927,Customer_4927,61,Male,Miami,Regular
14928,Customer_4928,24,Female,Chicago,New
14929,Customer_4929,33,Female,Houston,New
14930,Customer_4930,39,Female,New York,Loyal
14931,Customer_4931,62,Male,New York,Loyal
14932,Customer_4932,53,Female,Chicago,Regular
14933,Customer_4933,52,Male,Miami,Regular
14934,Customer_4934,36,Female,Houston,Regular
14935,Customer_4935,59,Male,Los Angeles,Loyal
14936,Customer_4936,56,Male,Chicago,New
14937,Customer_4937,51,Male,Houston,Loyal
14938,Customer_4938,43,Female,Los Angeles,Loyal
14939,Customer_4939,59,Male,New York,New
14940,Customer_4940,33,Female,Houston,Loyal
14941,Customer_4941,64,Female,New York,Loyal
14942,Customer_4942,31,Female,Houston,New
14943,Customer_4943,41,Female,New York,Loyal
14944,Customer_4944,38,Male,Miami,Loyal
14945,Customer_4945,56,Female,Houston,Loyal
14946,Customer_4946,32,Female,New York,Loyal
14947,Customer_4947,20,Female,Miami,Loyal
14948,Customer_4948,59,Male,Houston,Regular
14949,Customer_4949,38,Male,Chicago,Loyal
14950,Customer_4950,62,Female,Chicago,Regular
14951,Customer_4951,61,Male,Chicago,New
14952,Customer_4952,26,Female,Chicago,New
14953,Customer_4953,50,Male,Houston,Regular
14954,Customer_4954,35,Male,New York,New
14955,Customer_4955,52,Female,Los Angeles,Loyal
14956,Customer_4956,64,Female,Miami,Regular
14957,Customer_4957,50,Female,Los Angeles,Regular
14958,Customer_4958,40,Female,Houston,Loyal
14959,Customer_4959,52,Female,Los Angeles,Loyal
14960,Customer_4960,64,Male,Chicago,Loyal
14961,Customer_4961,41,Female,New York,Regular
14962,Customer_4962,61,Female,Los Angeles,Loyal
14963,Customer_4963,23,Female,New York,Regular
14964,Customer_4964,47,Male,Los Angeles,Regular
14965,Customer_4965,60,Female,Houston,Regular
14966,Customer_4966,36,Female,Miami,Regular
14967,Customer_4967,61,Male,Chicago,New
14968,Customer_4968,37,Female,New York,Regular
14969,Customer_4969,52,Male,New York,Regular
14970,Customer_4970,59,Male,New York,Loyal
14971,Customer_4971,35,Female,Los Angeles,New
14972,Customer_4972,50,Male,Miami,Regular
14973,Customer_4973,21,Female,Houston,Regular
14974,Customer_4974,56,Female,Houston,Loyal
14975,Customer_4975,50,Male,Miami,Loyal
14976,Customer_4976,35,Male,Los Angeles,Regular
14977,Customer_4977,57,Female,Houston,New
14978,Customer_4978,59,Male,Chicago,Regular
14979,Customer_4979,32,Male,Houston,Regular
14980,Customer_4980,28,Male,Chicago,Loyal
14981,Customer_4981,57,Male,New York,Regular
14982,Customer_4982,62,Male,Miami,Loyal
14983,Customer_4983,31,Male,New York,Regular
14984,Customer_4984,64,Female,Chicago,New
14985,Customer_4985,57,Male,Miami,New
14986,Customer_4986,26,Female,Los Angeles,New
14987,Customer_4987,22,Female,Miami,Regular
14988,Customer_4988,36,Male,Los Angeles,New
14989,Customer_4989,23,Female,Miami,Regular
14990,Customer_4990,55,Male,Miami,Regular
14991,Customer_4991,38,Female,New York,Loyal
14992,Customer_4992,65,Female,Chicago,Regular
14993,Customer_4993,25,Female,Houston,New
14994,Customer_4994,37,Male,Los Angeles,Regular
14995,Customer_4995,36,Female,Miami,Regular
14996,Customer_4996,60,Male,Chicago,Loyal
14997,Customer_4997,25,Female,Houston,Regular
14998,Customer_4998,32,Female,Miami,New
14999,Customer_4999,64,Male,New York,Loyal
15000,Customer_5000,61,Female,Miami,Loyal
15001,Customer_5001,58,Male,Miami,Regular
15002,Customer_5002,48,Female,Miami,Loyal
15003,Customer_5003,20,Male,Miami,Regular
15004,Customer_5004,43,Female,Houston,Loyal
15005,Customer_5005,47,Female,Houston,Regular
15006,Customer_5006,57,Male,New York,New
15007,Customer_5007,49,Male,New York,New
15008,Customer_5008,22,Female,Los Angeles,Loyal
15009,Customer_5009,35,Female,Houston,Loyal
15010,Customer_5010,55,Male,Miami,New
15011,Customer_5011,33,Male,Chicago,Regular
15012,Customer_5012,60,Female,Los Angeles,Loyal
15013,Customer_5013,49,Female,New York,Regular
15014,Customer_5014,32,Male,Miami,Regular
15015,Customer_5015,20,Male,Los Angeles,Regular
15016,Customer_5016,43,Female,Houston,Regular
15017,Customer_5017,21,Female,Miami,Regular
15018,Customer_5018,39,Male,Houston,Regular
15019,Customer_5019,27,Male,Houston,Loyal
15020,Customer_5020,47,Male,Chicago,New
15021,Customer_5021,64,Male,Chicago,New
15022,Customer_5022,27,Male,Los Angeles,New
15023,Customer_5023,42,Male,Los Angeles,New
15024,Customer_5024,36,Female,Houston,Loyal
15025,Customer_5025,28,Female,Chicago,Regular
15026,Customer_5026,21,Male,Houston,New
15027,Customer_5027,22,Male,Miami,New
15028,Customer_5028,47,Female,Chicago,New
15029,Customer_5029,23,Male,New York,Regular
15030,Customer_5030,50,Male,Miami,Regular
15031,Customer_5031,31,Male,Los Angeles,Loyal
15032,Customer_5032,48,Male,Los Angeles,Regular
15033,Customer_5033,30,Female,Houston,Regular
15034,Customer_5034,63,Female,Chicago,Regular
15035,Customer_5035,53,Male,Los Angeles,Loyal
15036,Customer_5036,65,Male,Miami,New
15037,Customer_5037,59,Male,Houston,Loyal
15038,Customer_5038,50,Male,Houston,New
15039,Customer_5039,34,Female,Chicago,Regular
15040,Customer_5040,65,Male,Miami,New
15041,Customer_5041,29,Male,Chicago,New
15042,Customer_5042,22,Female,Miami,Loyal
15043,Customer_5043,23,Female,Chicago,New
15044,Customer_5044,53,Male,Miami,Regular
15045,Customer_5045,19,Male,Los Angeles,Loyal
15046,Customer_5046,55,Male,Los Angeles,Loyal
15047,Customer_5047,35,Male,New York,Regular
15048,Customer_5048,57,Female,Miami,Regular
15049,Customer_5049,64,Male,Los Angeles,Loyal
15050,Customer_5050,20,Female,Houston,Loyal
15051,Customer_5051,35,Female,Houston,New
15052,Customer_5052,65,Male,Chicago,Regular
15053,Customer_5053,48,Male,Miami,New
15054,Customer_5054,42,Female,Houston,Loyal
15055,Customer_5055,62,Male,Miami,Loyal
15056,Customer_5056,37,Female,Miami,Loyal
15057,Customer_5057,59,Female,Los Angeles,New
15058,Customer_5058,19,Female,Miami,New
15059,Customer_5059,57,Female,Los Angeles,Regular
15060,Customer_5060,47,Male,Miami,New
15061,Customer_5061,19,Female,Houston,Loyal
15062,Customer_5062,42,Male,Chicago,New
15063,Customer_5063,61,Female,Los Angeles,Regular
15064,Customer_5064,49,Male,Miami,Regular
15065,Customer_5065,59,Female,Miami,Loyal
15066,Customer_5066,47,Male,Los Angeles,New
15067,Customer_5067,35,Female,Los Angeles,Loyal
15068,Customer_5068,46,Female,Los Angeles,Loyal
15069,Customer_5069,39,Female,Houston,New
15070,Customer_5070,36,Male,Chicago,Regular
15071,Customer_5071,43,Female,Los Angeles,Loyal
15072,Customer_5072,57,Male,Los Angeles,Loyal
15073,Customer_5073,25,Male,Miami,Loyal
15074,Customer_5074,54,Female,Miami,Loyal
15075,Customer_5075,49,Female,Chicago,New
15076,Customer_5076,27,Female,Chicago,Regular
15077,Customer_5077,22,Male,New York,Regular
15078,Customer_5078,21,Male,Houston,New
15079,Customer_5079,35,Female,New York,Loyal
15080,Customer_5080,46,Male,Chicago,New
15081,Customer_5081,39,Male,Miami,Loyal
15082,Customer_5082,49,Female,Chicago,Loyal
15083,Customer_5083,23,Female,New York,Regular
15084,Customer_5084,21,Male,Miami,Loyal
15085,Customer_5085,42,Male,Houston,Regular
15086,Customer_5086,49,Female,Chicago,New
15087,Customer_5087,64,Female,Chicago,Loyal
15088,Customer_5088,33,Male,Chicago,New
15089,Customer_5089,38,Male,Houston,Loyal
15090,Customer_5090,38,Female,Chicago,Loyal
15091,Customer_5091,46,Female,Houston,Regular
15092,Customer_5092,42,Male,New York,Regular
15093,Customer_5093,39,Male,Los Angeles,Loyal
15094,Customer_5094,54,Female,Los Angeles,Loyal
15095,Customer_5095,64,Male,Chicago,Loyal
15096,Customer_5096,32,Male,Houston,Loyal
15097,Customer_5097,35,Female,Los Angeles,Loyal
15098,Customer_5098,33,Male,New York,New
15099,Customer_5099,47,Female,Los Angeles,New
15100,Customer_5100,58,Female,Chicago,Loyal
15101,Customer_5101,56,Female,Miami,Regular
15102,Customer_5102,53,Female,New York,Loyal
15103,Customer_5103,32,Male,Chicago,New
15104,Customer_5104,18,Male,Los Angeles,New
15105,Customer_5105,24,Female,Chicago,New
15106,Customer_5106,40,Female,Los Angeles,New
15107,Customer_5107,25,Female,Los Angeles,Regular
15108,Customer_5108,63,Female,Los Angeles,New
15109,Customer_5109,57,Female,Los Angeles,Regular
15110,Customer_5110,53,Female,Miami,New
15111,Customer_5111,23,Female,New York,New
15112,Customer_5112,48,Female,Houston,Regular
15113,Customer_5113,65,Female,Chicago,Regular
15114,Customer_5114,29,Female,Miami,Regular
15115,Customer_5115,36,Female,Los Angeles,Regular
15116,Customer_5116,54,Male,Houston,New
15117,Customer_5117,34,Male,New York,Regular
15118,Customer_5118,35,Male,Houston,New
15119,Customer_5119,57,Male,Miami,Loyal
15120,Customer_5120,31,Male,Los Angeles,Regular
15121,Customer_5121,48,Male,Miami,Loyal
15122,Customer_5122,22,Male,New York,New
15123,Customer_5123,60,Female,New York,New
15124,Customer_5124,32,Female,Miami,New
15125,Customer_5125,56,Male,New York,New
15126,Customer_5126,53,Female,Los Angeles,Loyal
15127,Customer_5127,60,Male,Miami,Loyal
15128,Customer_5128,37,Male,Miami,Regular
15129,Customer_5129,57,Female,Los Angeles,Loyal
15130,Customer_5130,25,Female,Miami,Regular
15131,Customer_5131,46,Male,Miami,New
15132,Customer_5132,63,Female,New York,Loyal
15133,Customer_5133,53,Female,New York,New
15134,Customer_5134,19,Male,Los Angeles,Regular
15135,Customer_5135,48,Female,Miami,New
15136,Customer_5136,54,Female,Miami,Loyal
15137,Customer_5137,19,Male,Miami,New
15138,Customer_5138,31,Female,Los Angeles,Regular
15139,Customer_5139,41,Male,Miami,Loyal
15140,Customer_5140,64,Female,Miami,New
15141,Customer_5141,40,Male,Miami,Loyal
15142,Customer_5142,44,Male,Chicago,New
15143,Customer_5143,65,Female,Houston,New
15144,Customer_5144,32,Female,Houston,New
15145,Customer_5145,42,Female,Los Angeles,New
15146,Customer_5146,51,Female,Chicago,Loyal
15147,Customer_5147,42,Female,Houston,Regular
15148,Customer_5148,47,Female,New York,New
15149,Customer_5149,28,Male,Chicago,New
15150,Customer_5150,31,Female,Houston,Regular
15151,Customer_5151,58,Male,New York,Loyal
15152,Customer_5152,43,Female,Houston,New
15153,Customer_5153,31,Female,Miami,New
15154,Customer_5154,59,Female,Miami,Regular
15155,Customer_5155,54,Female,New York,New
15156,Customer_5156,47,Male,Miami,Loyal
15157,Customer_5157,58,Male,Los Angeles,Regular
15158,Customer_5158,18,Male,New York,Regular
15159,Customer_5159,62,Male,Miami,New
15160,Customer_5160,36,Female,New York,Loyal
15161,Customer_5161,29,Male,Los Angeles,New
15162,Customer_5162,18,Female,Houston,New
15163,Customer_5163,62,Male,New York,Loyal
15164,Customer_5164,26,Male,Chicago,New
15165,Customer_5165,51,Female,Chicago,New
15166,Customer_5166,61,Female,New York,New
15167,Customer_5167,45,Female,Los Angeles,Loyal
15168,Customer_5168,27,Male,Miami,Regular
15169,Customer_5169,45,Female,Houston,New
15170,Customer_5170,65,Female,Houston,Regular
15171,Customer_5171,52,Male,New York,New
15172,Customer_5172,47,Female,Houston,Regular
15173,Customer_5173,23,Female,Houston,Loyal
15174,Customer_5174,57,Female,Los Angeles,New
15175,Customer_5175,49,Male,New York,Regular
15176,Customer_5176,64,Male,New York,Regular
15177,Customer_5177,20,Female,Houston,New
15178,Customer_5178,36,Female,Miami,Regular
15179,Customer_5179,52,Female,New York,Loyal
15180,Customer_5180,51,Male,Miami,Loyal
15181,Customer_5181,52,Male,Los Angeles,Regular
15182,Customer_5182,56,Female,Houston,Loyal
15183,Customer_5183,34,Female,Miami,New
15184,Customer_5184,57,Female,Los Angeles,New
15185,Customer_5185,57,Male,New York,New
15186,Customer_5186,56,Male,New York,New
15187,Customer_5187,46,Female,Miami,New
15188,Customer_5188,27,Male,Miami,Regular
15189,Customer_5189,19,Male,New York,Loyal
15190,Customer_5190,62,Male,Chicago,Loyal
15191,Customer_5191,37,Male,Houston,Regular
15192,Customer_5192,20,Male,New York,Loyal
15193,Customer_5193,41,Male,New York,Regular
15194,Customer_5194,27,Male,New York,Loyal
15195,Customer_5195,58,Male,New York,New
15196,Customer_5196,47,Male,Los Angeles,Regular
15197,Customer_5197,32,Male,Houston,Regular
15198,Customer_5198,55,Female,Miami,Loyal
15199,Customer_5199,63,Male,Chicago,New
15200,Customer_5200,45,Female,Houston,Loyal
15201,Customer_5201,55,Female,Chicago,New
15202,Customer_5202,45,Female,New York,New
15203,Customer_5203,34,Female,Los Angeles,New
15204,Customer_5204,45,Male,Chicago,Loyal
15205,Customer_5205,28,Female,Houston,New
15206,Customer_5206,48,Female,Houston,Regular
15207,Customer_5207,44,Male,Houston,New
15208,Customer_5208,58,Male,Houston,Loyal
15209,Customer_5209,52,Male,New York,Loyal
15210,Customer_5210,53,Female,New York,Regular
15211,Customer_5211,63,Female,Miami,New
15212,Customer_5212,48,Female,Miami,Regular
15213,Customer_5213,55,Male,Chicago,Loyal
15214,Customer_5214,35,Female,Houston,New
15215,Customer_5215,23,Male,Houston,Regular
15216,Customer_5216,65,Female,Houston,Regular
15217,Customer_5217,40,Female,Los Angeles,New
15218,Customer_5218,29,Male,Los Angeles,New
15219,Customer_5219,57,Male,Houston,Regular
15220,Customer_5220,49,Female,Miami,Loyal
15221,Customer_5221,31,Male,Miami,Regular
15222,Customer_5222,25,Female,Houston,New
15223,Customer_5223,28,Male,Houston,Regular
15224,Customer_5224,60,Male,Houston,New
15225,Customer_5225,47,Male,Miami,New
15226,Customer_5226,47,Male,Chicago,Loyal
15227,Customer_5227,34,Male,Houston,Regular
15228,Customer_5228,33,Female,Miami,Loyal
15229,Customer_5229,29,Male,Los Angeles,Regular
15230,Customer_5230,24,Male,Los Angeles,Regular
15231,Customer_5231,58,Female,Chicago,Regular
15232,Customer_5232,40,Male,Los Angeles,Regular
15233,Customer_5233,19,Male,Miami,Loyal
15234,Customer_5234,29,Male,Miami,Loyal
15235,Customer_5235,31,Male,Los Angeles,Regular
15236,Customer_5236,54,Male,Houston,New
15237,Customer_5237,58,Female,New York,Regular
15238,Customer_5238,57,Male,New York,Regular
15239,Customer_5239,40,Male,New York,Regular
15240,Customer_5240,43,Male,Miami,Loyal
15241,Customer_5241,38,Female,Miami,Loyal
15242,Customer_5242,53,Female,New York,New
15243,Customer_5243,26,Male,Los Angeles,Loyal
15244,Customer_5244,34,Female,New York,New
15245,Customer_5245,23,Female,New York,Regular
15246,Customer_5246,41,Female,Houston,Regular
15247,Customer_5247,49,Female,Chicago,Regular
15248,Customer_5248,23,Female,Miami,New
15249,Customer_5249,37,Female,Houston,Regular
15250,Customer_5250,33,Male,Los Angeles,Loyal
15251,Customer_5251,54,Male,New York,New
15252,Customer_5252,53,Female,Los Angeles,Loyal
15253,Customer_5253,22,Male,Miami,Regular
15254,Customer_5254,64,Female,Houston,Regular
15255,Customer_5255,22,Female,Los Angeles,Regular
15256,Customer_5256,63,Female,Miami,New
15257,Customer_5257,49,Female,Los Angeles,Loyal
15258,Customer_5258,30,Female,Miami,New
15259,Customer_5259,31,Female,New York,Loyal
15260,Customer_5260,30,Female,Miami,Regular
15261,Customer_5261,49,Female,Houston,Regular
15262,Customer_5262,56,Female,Los Angeles,Loyal
15263,Customer_5263,40,Female,New York,New
15264,Customer_5264,29,Female,Chicago,New
15265,Customer_5265,60,Female,Miami,New
15266,Customer_5266,22,Female,Miami,New
15267,Customer_5267,51,Female,Chicago,Loyal
15268,Customer_5268,59,Female,Miami,Regular
15269,Customer_5269,44,Male,Los Angeles,New
15270,Customer_5270,27,Male,Los Angeles,New
15271,Customer_5271,18,Female,Houston,New
15272,Customer_5272,23,Male,Los Angeles,Loyal
15273,Customer_5273,49,Female,New York,Loyal
15274,Customer_5274,53,Male,Los Angeles,Loyal
15275,Customer_5275,59,Female,Miami,Loyal
15276,Customer_5276,62,Male,New York,New
15277,Customer_5277,24,Male,Chicago,Regular
15278,Customer_5278,54,Male,New York,Regular
15279,Customer_5279,44,Female,Houston,New
15280,Customer_5280,42,Female,New York,New
15281,Customer_5281,59,Male,Miami,New
15282,Customer_5282,18,Male,New York,Loyal
15283,Customer_5283,63,Male,Chicago,New
15284,Customer_5284,52,Male,New York,Loyal
15285,Customer_5285,51,Female,Houston,Loyal
15286,Customer_5286,27,Female,Los Angeles,Loyal
15287,Customer_5287,18,Male,Los Angeles,Loyal
15288,Customer_5288,31,Female,New York,Loyal
15289,Customer_5289,32,Male,Miami,New
15290,Customer_5290,21,Female,Chicago,Regular
15291,Customer_5291,53,Female,Houston,Regular
15292,Customer_5292,20,Female,Chicago,Loyal
15293,Customer_5293,54,Female,New York,Regular
15294,Customer_5294,44,Female,Houston,Loyal
15295,Customer_5295,58,Male,Miami,Regular
15296,Customer_5296,33,Male,New York,Regular
15297,Customer_5297,22,Male,Chicago,Regular
15298,Customer_5298,21,Male,Los Angeles,Loyal
15299,Customer_5299,41,Female,New York,Loyal
15300,Customer_5300,31,Female,Houston,Regular
15301,Customer_5301,25,Female,Chicago,New
15302,Customer_5302,57,Female,Chicago,Regular
15303,Customer_5303,33,Female,Chicago,New
15304,Customer_5304,48,Male,New York,New
15305,Customer_5305,28,Female,Miami,Regular
15306,Customer_5306,44,Female,Los Angeles,Regular
15307,Customer_5307,42,Female,Miami,Regular
15308,Customer_5308,58,Male,Chicago,Loyal
15309,Customer_5309,38,Female,New York,Loyal
15310,Customer_5310,35,Female,Chicago,New
15311,Customer_5311,32,Female,Los Angeles,Regular
15312,Customer_5312,54,Female,Chicago,Loyal
15313,Customer_5313,57,Male,Houston,Regular
15314,Customer_5314,32,Male,Miami,New
15315,Customer_5315,29,Female,Houston,Regular
15316,Customer_5316,30,Male,Houston,Regular
15317,Customer_5317,23,Male,New York,Regular
15318,Customer_5318,29,Female,Houston,New
15319,Customer_5319,51,Male,Chicago,Loyal
15320,Customer_5320,19,Male,Chicago,New
15321,Customer_5321,25,Male,Chicago,Loyal
15322,Customer_5322,20,Female,Houston,New
15323,Customer_5323,38,Female,Houston,Regular
15324,Customer_5324,19,Male,Miami,Regular
15325,Customer_5325,46,Male,Miami,New
15326,Customer_5326,27,Female,Miami,New
15327,Customer_5327,39,Male,Houston,Loyal
15328,Customer_5328,38,Female,New York,Regular
15329,Customer_5329,43,Male,Chicago,Loyal
15330,Customer_5330,31,Male,Miami,Loyal
15331,Customer_5331,28,Male,New York,Loyal
15332,Customer_5332,38,Female,Houston,Loyal
15333,Customer_5333,47,Male,Chicago,Regular
15334,Customer_5334,59,Female,Los Angeles,Loyal
15335,Customer_5335,26,Female,Los Angeles,New
15336,Customer_5336,22,Female,Chicago,Loyal
15337,Customer_5337,52,Female,Chicago,Regular
15338,Customer_5338,21,Female,Chicago,Regular
15339,Customer_5339,57,Male,Miami,Regular
15340,Customer_5340,49,Male,Houston,New
15341,Customer_5341,26,Male,New York,Regular
15342,Customer_5342,25,Male,New York,Loyal
15343,Customer_5343,37,Female,New York,Regular
15344,Customer_5344,36,Male,New York,New
15345,Customer_5345,62,Female,New York,Loyal
15346,Customer_5346,20,Male,Houston,Loyal
15347,Customer_5347,56,Male,Houston,Loyal
15348,Customer_5348,43,Male,Los Angeles,Loyal
15349,Customer_5349,19,Male,Houston,New
15350,Customer_5350,35,Male,Miami,New
15351,Customer_5351,26,Female,Los Angeles,Loyal
15352,Customer_5352,44,Male,Miami,Regular
15353,Customer_5353,54,Male,Houston,Loyal
15354,Customer_5354,41,Male,Los Angeles,New
15355,Customer_5355,44,Female,New York,Loyal
15356,Customer_5356,59,Female,Los Angeles,Loyal
15357,Customer_5357,60,Male,Houston,New
15358,Customer_5358,40,Male,Houston,Loyal
15359,Customer_5359,47,Female,Los Angeles,Regular
15360,Customer_5360,59,Male,New York,Regular
